customer_id,customer_name,snapshot_date,age,tenure_months,customer_segment,income_regularity,customer_yearly_value,loyalty,products_count,has_credit_card,has_loan,days_since_last_transaction,balance_change_30d,transaction_change_30d,card_spend_change_30d,app_login_change_30d,salary_missing_days,external_transfer_change_30d,upi_share_of_spend,fd_maturing_in_30d,products_dropped_90d,complaints_30d,unresolved_complaints,failed_transactions_30d,avg_resolution_time_hrs,emi_bounce_30d,complaint_text,branch_code,card_colour,churn_flag
C10677,Azad Saini,2026-02-01,72,265,pension,regular,28274.5453,0.0336,1,0,0,12,-5.2676,-5.6683,-6.5909,3.3661,4.0,28.8827,0.7461,0,0,0,0,0,0.0,0,,BR-140,silver,0
C10677,Azad Saini,2026-03-01,72,265,pension,regular,28274.5453,0.0336,1,0,0,19,-22.3737,-18.3207,-16.2435,-39.6723,5.0,34.3245,0.7543,0,0,0,0,3,0.0,0,,BR-140,silver,1
C10678,Wridesh Jhaveri,2026-01-01,62,73,farmer,seasonal,19615.631,-0.4089,2,0,1,14,9.1322,-14.738,-24.2472,5.3805,,21.5815,0.5164,1,0,2,2,7,61.5994,1,"Kindly assist, I need help operating the mobile app. Nobody guided me.",BR-135,black,0
C10678,Wridesh Jhaveri,2026-02-01,62,73,farmer,seasonal,19615.631,-0.4089,2,0,1,11,-15.9195,-16.5828,-8.1277,-2.2391,,21.9887,0.6927,0,0,2,0,2,2.5656,0,Passbook printing machine has been out of order for three weeks.,BR-135,black,0
C10678,Wridesh Jhaveri,2026-03-01,62,73,farmer,seasonal,19615.631,-0.4089,2,0,1,15,-32.6893,-36.9452,-9.2807,-35.2052,,79.1706,0.5173,1,0,4,3,4,54.7602,0,Subsidy on my agriculture loan has not been credited for two years.,BR-135,black,0
C10678,Wridesh Jhaveri,2026-04-01,62,73,farmer,seasonal,19615.631,-0.4089,2,0,1,22,-39.7222,-20.2318,-28.6763,-49.3209,,55.5437,0.5841,0,0,4,3,9,58.5486,1,Har mahine ek do transaction fail hota hi hai. Thoda dekhiye please.,BR-135,black,1
C10679,Harrison Bandi,2026-01-01,31,62,business,irregular,273110.1311,-0.076,3,1,1,11,-27.1234,-24.5339,-9.8448,-15.1648,,54.4247,0.5125,0,0,1,0,0,48.1427,0,Wholesale supplier payment bounced. My credit reputation is damaged.,BR-105,silver,0
C10679,Harrison Bandi,2026-02-01,31,62,business,irregular,273110.1311,-0.076,3,1,1,7,-12.3755,2.912,-12.3213,-26.6486,,-15.6583,0.5133,0,0,0,0,0,0.0,0,,BR-105,silver,0
C10679,Harrison Bandi,2026-03-01,31,62,business,irregular,273110.1311,-0.076,3,1,1,5,4.6247,-2.5372,-9.2443,-2.0798,,12.9667,0.5023,0,0,0,0,0,0.0,0,,BR-105,silver,0
C10679,Harrison Bandi,2026-04-01,31,62,business,irregular,273110.1311,-0.076,3,1,1,10,3.8682,-33.058,12.8633,-10.7361,,-4.0616,0.5805,0,0,2,0,1,17.4278,0,UPI limit is showing exceeded but I have not done any transaction.,BR-105,silver,0
C10679,Harrison Bandi,2026-05-01,31,62,business,irregular,273110.1311,-0.076,3,1,1,15,-9.246,-27.1443,-35.4348,-17.2808,,13.7824,0.5537,0,1,3,1,2,35.5337,0,"Cash withdrawal above 50,000 refused saying no cash in branch.",BR-105,silver,0
C10679,Harrison Bandi,2026-06-01,31,62,business,irregular,273110.1311,-0.076,3,1,1,13,-22.3771,6.5998,11.6715,-12.3698,,-3.4315,0.4651,0,0,0,0,1,0.0,0,,BR-105,silver,0
C10680,Chanakya Konda,2026-01-01,49,35,vendor,irregular,4501.4264,-1.5769,2,0,1,4,15.107,5.1666,7.3142,-8.6462,,-37.7508,0.571,0,0,0,0,1,0.0,0,,BR-102,green,0
C10680,Chanakya Konda,2026-02-01,49,35,vendor,irregular,4501.4264,-1.5769,2,0,1,4,20.2501,19.2156,-8.9677,31.2194,,-1.355,0.526,0,0,0,0,0,0.0,0,,BR-102,green,0
C10680,Chanakya Konda,2026-03-01,49,35,vendor,irregular,4501.4264,-1.5769,2,0,1,4,16.1895,18.2367,14.1553,3.1388,,-11.1841,0.5814,0,0,1,0,0,39.9734,0,SMS alert charge lag raha hai but SMS to aata hi nahi hai.,BR-102,green,0
C10680,Chanakya Konda,2026-04-01,49,35,vendor,irregular,4501.4264,-1.5769,2,0,1,1,20.8991,15.2455,13.2462,4.4006,,5.5902,0.5534,0,0,1,1,1,23.6444,0,You charge for passbook printing now? That was always free before.,BR-102,green,0
C10680,Chanakya Konda,2026-05-01,49,35,vendor,irregular,4501.4264,-1.5769,2,0,1,5,-5.492,-3.1438,-14.5138,-19.5928,,30.7614,0.6055,0,1,0,0,0,0.0,0,,BR-102,green,0
C10680,Chanakya Konda,2026-06-01,49,35,vendor,irregular,4501.4264,-1.5769,2,0,1,11,-4.8249,-10.1206,-3.0833,-22.1463,,29.4172,0.6084,0,0,1,0,2,31.5025,0,Mera UPI PIN reset nahi ho raha. Branch me bhi koi help nahi mili.,BR-102,green,0
C10681,Neelima Sarna,2026-01-01,37,39,salary,regular,27187.8294,-1.2044,2,1,0,4,-11.3138,8.655,10.9234,1.4839,0.0,11.6716,0.2036,1,0,0,0,0,0.0,0,,BR-107,black,0
C10681,Neelima Sarna,2026-02-01,37,39,salary,regular,27187.8294,-1.2044,2,1,0,0,29.9319,7.8453,25.5294,29.3855,1.0,35.3999,0.2963,0,0,0,0,0,0.0,0,,BR-107,black,0
C10681,Neelima Sarna,2026-03-01,37,39,salary,regular,27187.8294,-1.2044,2,1,0,8,-14.8193,0.6764,13.8945,-18.3922,3.0,54.7336,0.1724,0,0,1,1,3,29.7985,0,Amount stuck in pending for 6 days. Which department should I contact?,BR-107,black,0
C10681,Neelima Sarna,2026-04-01,37,39,salary,regular,27187.8294,-1.2044,2,1,0,18,-57.2246,-32.2958,-60.6608,-37.5461,5.0,35.3104,0.3797,0,0,0,0,3,0.0,0,,BR-107,black,1
C10682,Teerth Bhalla,2026-01-01,40,1,vendor,irregular,10572.5396,1.3129,3,0,1,0,-4.7883,10.7038,27.6766,29.2357,,-8.3105,0.6268,1,0,2,1,1,26.1755,0,"SMS charge, card charge, AMC charge. Har mahine kuch na kuch kat ta hai.",BR-127,blue,0
C10682,Teerth Bhalla,2026-02-01,40,1,vendor,irregular,10572.5396,1.3129,3,0,1,4,25.1019,28.8813,38.8228,38.8906,,-6.1345,0.6277,0,0,3,3,4,104.1798,0,Loan documents abhi tak wapas nahi mile closure ke baad.,BR-127,blue,0
C10682,Teerth Bhalla,2026-03-01,40,1,vendor,irregular,10572.5396,1.3129,3,0,1,5,-23.4263,-0.0495,5.7634,-7.1677,,-17.7344,0.7063,1,0,4,4,4,135.0051,0,My debit card is not working at any ATM since last week. Please help.,BR-127,blue,1
C10683,Yahvi Mann,2026-01-01,31,122,salary,regular,15970.8435,0.3949,2,0,0,6,-12.7958,-4.0764,9.7576,-7.9227,2.0,6.0806,0.4421,0,1,0,0,1,0.0,0,,BR-113,gold,0
C10683,Yahvi Mann,2026-02-01,31,122,salary,regular,15970.8435,0.3949,2,0,0,7,-18.8177,-3.2575,7.1248,3.1007,1.0,15.071,0.4113,1,0,0,0,1,0.0,0,,BR-113,gold,0
C10683,Yahvi Mann,2026-03-01,31,122,salary,regular,15970.8435,0.3949,2,0,0,16,-45.5504,-33.2997,-17.022,-26.9555,4.0,44.4903,0.6132,0,0,1,0,0,32.5942,0,Third time this year my card has stopped working. Quality is bad.,BR-113,gold,1
C10684,Eiravati Nagi,2026-01-01,35,98,salary,regular,25568.9023,-1.0047,2,0,0,1,-0.0609,-10.7845,-10.2315,-9.1289,3.0,20.2566,0.7525,0,1,0,0,0,0.0,0,,BR-138,black,0
C10684,Eiravati Nagi,2026-02-01,35,98,salary,regular,25568.9023,-1.0047,2,0,0,1,-12.1037,-17.5678,25.0569,20.4958,1.0,10.6493,0.5903,1,0,0,0,0,0.0,0,,BR-138,black,0
C10684,Eiravati Nagi,2026-03-01,35,98,salary,regular,25568.9023,-1.0047,2,0,0,1,15.6874,-0.3569,-1.9692,-12.1013,0.0,-8.4075,0.8051,0,0,2,0,1,10.2135,0,"Requesting your help, the app shows technical error code every time.",BR-138,black,0
C10684,Eiravati Nagi,2026-04-01,35,98,salary,regular,25568.9023,-1.0047,2,0,0,0,2.5659,13.7407,7.9977,3.2894,2.0,17.0235,0.7264,0,0,0,0,0,0.0,0,,BR-138,black,0
C10684,Eiravati Nagi,2026-05-01,35,98,salary,regular,25568.9023,-1.0047,2,0,0,0,34.4035,7.4518,26.2646,22.7593,0.0,3.0993,0.5712,1,0,0,0,1,0.0,0,,BR-138,black,0
C10684,Eiravati Nagi,2026-06-01,35,98,salary,regular,25568.9023,-1.0047,2,0,0,6,14.5159,-15.4316,24.7551,-21.0866,1.0,7.7276,0.7325,0,0,1,0,1,30.3336,0,Your ATM ate my card and the branch was closed for two days after.,BR-138,black,0
C10685,Chasmum Dhar,2026-01-01,54,135,farmer,seasonal,15359.0255,0.727,4,0,0,15,1.9787,-31.2644,23.6943,12.0446,,3.9414,0.5794,1,1,0,0,1,0.0,0,,BR-117,black,1
C10686,Odika Mital,2026-01-01,52,166,business,irregular,44865.5019,1.0654,2,1,0,1,5.8449,21.2646,22.2351,15.1804,,41.2329,0.471,0,0,0,0,3,0.0,0,,BR-134,green,0
C10686,Odika Mital,2026-02-01,52,166,business,irregular,44865.5019,1.0654,2,1,0,3,-0.6976,14.0131,8.1605,26.7991,,-23.6202,0.3763,1,0,0,0,1,0.0,0,,BR-134,green,0
C10686,Odika Mital,2026-03-01,52,166,business,irregular,44865.5019,1.0654,2,1,0,8,0.0848,24.3505,8.7273,0.8396,,32.9211,0.4279,0,0,1,0,2,31.9391,0,"Cheque book request diya tha, ek mahina ho gaya, abhi tak nahi mila.",BR-134,green,0
C10686,Odika Mital,2026-04-01,52,166,business,irregular,44865.5019,1.0654,2,1,0,6,22.3503,-1.741,24.7022,-16.0929,,-15.9731,0.4229,0,0,0,0,0,0.0,0,,BR-134,green,0
C10686,Odika Mital,2026-05-01,52,166,business,irregular,44865.5019,1.0654,2,1,0,6,7.1575,-1.4585,-11.1675,-9.5119,,34.7815,0.4291,0,0,0,0,0,0.0,0,,BR-134,green,1
C10687,Darsh Gill,2026-01-01,42,108,farmer,seasonal,15898.123,0.278,1,0,0,6,-6.755,-2.9869,4.4077,7.193,,17.9768,0.9083,0,0,2,1,2,30.1179,0,Charges khaate se kat gaye aur balance zero ho gaya. Bahut galat hai.,BR-124,silver,0
C10687,Darsh Gill,2026-02-01,42,108,farmer,seasonal,15898.123,0.278,1,0,0,14,-16.7291,-10.8784,-18.2132,-5.5484,,10.4267,0.8489,0,0,1,0,0,20.3048,0,Staff told me to come after 3 pm and then said system is down.,BR-124,silver,0
C10687,Darsh Gill,2026-03-01,42,108,farmer,seasonal,15898.123,0.278,1,0,0,11,-23.6543,-8.6472,8.7317,-8.3699,,16.896,0.755,0,0,0,0,0,0.0,0,,BR-124,silver,0
C10687,Darsh Gill,2026-04-01,42,108,farmer,seasonal,15898.123,0.278,1,0,0,8,-3.1538,-14.7002,14.6677,-5.3976,,3.6057,0.7857,0,0,0,0,1,0.0,0,,BR-124,silver,0
C10687,Darsh Gill,2026-05-01,42,108,farmer,seasonal,15898.123,0.278,1,0,0,7,18.4219,5.7052,6.6386,-17.3628,,55.1991,0.8404,0,0,0,0,0,0.0,0,,BR-124,silver,0
C10687,Darsh Gill,2026-06-01,42,108,farmer,seasonal,15898.123,0.278,1,0,0,8,-15.255,19.7171,-46.1927,-20.8514,,9.4119,0.8207,0,0,0,0,0,0.0,0,,BR-124,silver,0
C10688,Warhi Batta,2026-01-01,55,91,salary,regular,73011.315,-2.5164,2,0,0,7,-6.1343,9.1877,22.1438,15.1742,1.0,3.4769,0.6147,1,0,1,1,2,42.3873,0,Repeated card issues. Customer says he has stopped carrying our card.,BR-129,blue,0
C10688,Warhi Batta,2026-02-01,55,91,salary,regular,73011.315,-2.5164,2,0,0,17,-31.2661,-28.7676,-43.3,-14.6001,3.0,19.0807,0.6471,0,0,5,3,2,71.0088,0,Account transfer to new branch is taking more than two months.,BR-129,blue,0
C10688,Warhi Batta,2026-03-01,55,91,salary,regular,73011.315,-2.5164,2,0,0,12,-21.3725,-29.156,-14.1919,-6.9779,4.0,51.107,0.6964,0,1,6,6,3,93.6461,0,Amount stuck in pending for 6 days. Which department should I contact?,BR-129,blue,0
C10688,Warhi Batta,2026-04-01,55,91,salary,regular,73011.315,-2.5164,2,0,0,17,-6.1276,-18.0564,-31.5386,-40.2,4.0,53.5919,0.7295,0,0,6,4,13,123.5607,0,Please confirm the charge structure for NEFT above one lakh.,BR-129,blue,0
C10688,Warhi Batta,2026-05-01,55,91,salary,regular,73011.315,-2.5164,2,0,0,19,-29.3313,-31.8273,-40.8334,-35.8476,5.0,47.5822,0.7406,0,0,3,3,4,80.0471,0,"Customer asked for RM contact number, says he could never reach anyone.",BR-129,blue,0
C10688,Warhi Batta,2026-06-01,55,91,salary,regular,73011.315,-2.5164,2,0,0,27,-54.8586,-38.9781,-51.7581,-47.6573,7.0,93.9921,0.7447,1,0,6,5,7,141.0369,0,Kindly share the RRN for my failed payment so I can show the merchant.,BR-129,blue,1
C10689,Lakshmi Vohra,2026-01-01,71,63,pension,regular,27639.0004,1.3001,1,0,0,14,-10.467,9.2716,-10.6321,0.3286,4.0,47.9875,0.5109,0,0,0,0,1,0.0,0,,BR-121,blue,0
C10689,Lakshmi Vohra,2026-02-01,71,63,pension,regular,27639.0004,1.3001,1,0,0,11,7.6887,2.1539,-31.2611,-2.3358,3.0,54.5073,0.5316,0,0,0,0,0,0.0,0,,BR-121,blue,0
C10689,Lakshmi Vohra,2026-03-01,71,63,pension,regular,27639.0004,1.3001,1,0,0,11,-30.2196,-13.7815,12.7356,-8.9407,5.0,-8.8001,0.5735,0,0,0,0,3,0.0,0,,BR-121,blue,0
C10689,Lakshmi Vohra,2026-04-01,71,63,pension,regular,27639.0004,1.3001,1,0,0,10,-14.1299,7.2905,-34.3196,-8.8947,3.0,23.4097,0.3965,0,0,0,0,1,0.0,0,,BR-121,blue,0
C10689,Lakshmi Vohra,2026-05-01,71,63,pension,regular,27639.0004,1.3001,1,0,0,10,-16.3141,20.1022,-19.5276,-29.2792,4.0,48.8509,0.4676,0,0,0,0,0,0.0,0,,BR-121,blue,0
C10689,Lakshmi Vohra,2026-06-01,71,63,pension,regular,27639.0004,1.3001,1,0,0,8,-16.8823,13.8919,-4.9708,26.8569,5.0,12.9291,0.5116,0,0,0,0,0,0.0,0,,BR-121,blue,0
C10690,Omaja Rege,2026-01-01,47,43,vendor,irregular,8772.702,0.1361,2,1,0,5,-2.8898,0.3949,24.5261,17.7626,,4.0653,0.3528,0,0,0,0,0,0.0,0,,BR-136,silver,0
C10690,Omaja Rege,2026-02-01,47,43,vendor,irregular,8772.702,0.1361,2,1,0,4,-29.2304,-16.4391,-7.6445,-1.5317,,17.8382,0.333,0,0,0,0,0,0.0,0,,BR-136,silver,0
C10690,Omaja Rege,2026-03-01,47,43,vendor,irregular,8772.702,0.1361,2,1,0,10,-10.2719,-39.0811,1.6831,-9.4352,,24.7735,0.4105,0,0,0,0,1,0.0,0,,BR-136,silver,0
C10690,Omaja Rege,2026-04-01,47,43,vendor,irregular,8772.702,0.1361,2,1,0,5,-13.4443,-5.9647,-17.3481,-7.5765,,11.636,0.3983,0,0,0,0,1,0.0,0,,BR-136,silver,0
C10690,Omaja Rege,2026-05-01,47,43,vendor,irregular,8772.702,0.1361,2,1,0,7,-14.9807,-6.3459,-3.2294,-28.8882,,3.0774,0.391,1,1,0,0,3,0.0,0,,BR-136,silver,0
C10690,Omaja Rege,2026-06-01,47,43,vendor,irregular,8772.702,0.1361,2,1,0,13,-3.3319,-19.4238,-44.2614,-58.5449,,33.6309,0.4795,0,0,1,0,2,12.18,0,Old card deactivated before new one arrived. Left without access for weeks.,BR-136,silver,0
C10691,Charita Puri,2026-01-01,45,45,business,irregular,120265.4389,1.4737,2,0,1,7,-5.0509,-6.4046,-20.8496,0.9828,,9.5489,0.4765,0,0,0,0,0,0.0,0,,BR-139,gold,0
C10691,Charita Puri,2026-02-01,45,45,business,irregular,120265.4389,1.4737,2,0,1,1,16.3848,9.1972,-18.9424,24.4697,,-10.4403,0.2389,0,0,2,1,1,33.5298,0,Card swipe hone ke baad bill amount double aaya. Please check kariye.,BR-139,gold,1
C10692,Urvashi Khosla,2026-01-01,54,62,business,irregular,129470.4631,-0.4232,1,0,0,8,7.6301,-5.1234,20.5925,-15.8913,,32.3973,0.5125,0,1,1,0,0,1.0,0,Autopay mandate failed and my subscription got cancelled. Very poor.,BR-117,green,0
C10692,Urvashi Khosla,2026-02-01,54,62,business,irregular,129470.4631,-0.4232,1,0,0,3,-13.2481,6.4195,33.0975,25.0186,,-4.938,0.5107,0,0,0,0,0,0.0,0,,BR-117,green,0
C10692,Urvashi Khosla,2026-03-01,54,62,business,irregular,129470.4631,-0.4232,1,0,0,0,36.0186,36.0254,27.5724,8.1456,,-8.0348,0.4642,0,0,0,0,0,0.0,0,,BR-117,green,0
C10692,Urvashi Khosla,2026-04-01,54,62,business,irregular,129470.4631,-0.4232,1,0,0,1,2.6428,30.3605,6.9547,44.1593,,-8.224,0.4528,0,0,1,0,1,15.0724,0,I was charged for a chequebook I did not request or collect.,BR-117,green,0
C10692,Urvashi Khosla,2026-05-01,54,62,business,irregular,129470.4631,-0.4232,1,0,0,0,20.9873,25.0797,0.9185,32.9006,,-15.7623,0.5847,0,1,1,0,0,12.782,0,Failure rate on your UPI is unacceptable for a business account.,BR-117,green,0
C10692,Urvashi Khosla,2026-06-01,54,62,business,irregular,129470.4631,-0.4232,1,0,0,0,27.2979,14.2877,50.0871,27.0308,,-21.6413,0.4875,1,0,2,0,1,6.3246,0,UPI se transfer karne par charges lag rahe hain? Pehle to nahi the.,BR-117,green,0
C10693,Charita Dhawan,2026-01-01,47,86,salary,regular,42440.5694,-1.2333,3,1,1,1,24.0454,27.1761,-4.3218,16.5213,0.0,-32.4884,0.3142,1,0,0,0,0,0.0,0,,BR-110,green,0
C10693,Charita Dhawan,2026-02-01,47,86,salary,regular,42440.5694,-1.2333,3,1,1,3,21.9548,-4.0038,18.9306,32.0641,0.0,-18.9308,0.265,0,0,0,0,0,0.0,0,,BR-110,green,0
C10693,Charita Dhawan,2026-03-01,47,86,salary,regular,42440.5694,-1.2333,3,1,1,1,18.7715,3.805,-10.5108,3.0234,0.0,14.5586,0.3325,0,0,1,0,1,11.2566,0,"Kindly share my loan closure statement, I want to prepay fully.",BR-110,green,0
C10693,Charita Dhawan,2026-04-01,47,86,salary,regular,42440.5694,-1.2333,3,1,1,2,-16.6616,-0.7295,2.2302,4.578,1.0,25.5076,0.3725,0,0,0,0,0,0.0,0,,BR-110,green,0
C10693,Charita Dhawan,2026-05-01,47,86,salary,regular,42440.5694,-1.2333,3,1,1,0,14.764,16.5913,-17.2726,9.7814,0.0,1.2043,0.2759,0,0,0,0,0,0.0,0,,BR-110,green,0
C10693,Charita Dhawan,2026-06-01,47,86,salary,regular,42440.5694,-1.2333,3,1,1,0,-0.2251,39.088,7.0443,16.9298,0.0,-12.6835,0.3942,0,0,0,0,1,0.0,0,,BR-110,green,0
C10694,Dalbir Sachar,2026-01-01,76,124,pension,regular,36225.7168,0.2528,2,0,0,3,22.1051,15.6779,-9.5508,24.9814,0.0,-5.9908,0.0388,0,0,1,0,0,5.0824,0,Branch me koi seedha jawab nahi deta. Har baar kal aana bolte hain.,BR-134,black,0
C10694,Dalbir Sachar,2026-02-01,76,124,pension,regular,36225.7168,0.2528,2,0,0,6,26.0882,12.0505,30.6087,-17.9833,1.0,1.1361,0.1257,0,0,0,0,0,0.0,0,,BR-134,black,0
C10694,Dalbir Sachar,2026-03-01,76,124,pension,regular,36225.7168,0.2528,2,0,0,3,-2.2017,2.7827,23.7108,28.6408,1.0,9.0638,0.0732,0,0,0,0,1,0.0,0,,BR-134,black,0
C10694,Dalbir Sachar,2026-04-01,76,124,pension,regular,36225.7168,0.2528,2,0,0,13,10.6252,12.1057,-17.8946,0.3202,1.0,15.1975,0.1822,0,0,1,0,0,1.457,0,"Sir, my UPI is not working since two days. Kindly look into it.",BR-134,black,0
C10694,Dalbir Sachar,2026-05-01,76,124,pension,regular,36225.7168,0.2528,2,0,0,10,19.0208,-0.4285,6.1575,5.5308,3.0,4.7858,0.1428,0,0,0,0,1,0.0,0,,BR-134,black,0
C10694,Dalbir Sachar,2026-06-01,76,124,pension,regular,36225.7168,0.2528,2,0,0,9,16.5644,-22.6536,-17.5631,12.3901,1.0,43.1092,0.1019,0,1,0,0,0,0.0,0,,BR-134,black,0
C10695,Krish Rama,2026-01-01,51,128,business,irregular,47886.0515,-0.832,1,0,0,0,7.7849,14.2805,34.9191,1.2425,,14.9094,0.2495,0,0,1,0,1,12.9619,0,Complaint register was not given to me when I asked for it.,BR-132,green,0
C10695,Krish Rama,2026-02-01,51,128,business,irregular,47886.0515,-0.832,1,0,0,6,-8.2354,-1.7656,-19.3576,-1.5101,,30.4054,0.2688,0,0,1,0,1,13.4938,0,UPI se transfer karne par charges lag rahe hain? Pehle to nahi the.,BR-132,green,0
C10695,Krish Rama,2026-03-01,51,128,business,irregular,47886.0515,-0.832,1,0,0,8,-32.8986,6.3781,-22.1031,-8.2735,,34.9961,0.4155,0,0,0,0,1,0.0,0,,BR-132,green,0
C10695,Krish Rama,2026-04-01,51,128,business,irregular,47886.0515,-0.832,1,0,0,6,-17.344,-17.852,14.3783,-49.1423,,27.9426,0.382,0,0,1,1,0,26.5868,0,I was charged for a chequebook I did not request or collect.,BR-132,green,0
C10695,Krish Rama,2026-05-01,51,128,business,irregular,47886.0515,-0.832,1,0,0,14,-48.465,-6.9448,-45.32,-60.3951,,36.3578,0.394,0,0,2,1,2,33.8383,0,Debit card EMI option promised at branch but not showing anywhere.,BR-132,green,0
C10695,Krish Rama,2026-06-01,51,128,business,irregular,47886.0515,-0.832,1,0,0,22,-50.865,-52.7948,-61.9517,-51.2336,,67.5023,0.528,0,0,0,0,2,0.0,0,,BR-132,green,1
C10696,Aadhya Jani,2026-01-01,40,21,vendor,irregular,16914.4145,0.2122,1,0,0,0,44.1614,9.9584,13.9536,28.2516,,-42.3084,0.483,0,0,0,0,0,0.0,0,,BR-127,gold,0
C10696,Aadhya Jani,2026-02-01,40,21,vendor,irregular,16914.4145,0.2122,1,0,0,5,24.7516,17.6544,-3.0107,13.5137,,3.5799,0.5266,0,0,0,0,2,0.0,0,,BR-127,gold,0
C10696,Aadhya Jani,2026-03-01,40,21,vendor,irregular,16914.4145,0.2122,1,0,0,11,-2.9792,-8.1316,-22.9134,-30.2271,,23.7452,0.4452,0,0,0,0,1,0.0,0,,BR-127,gold,0
C10696,Aadhya Jani,2026-04-01,40,21,vendor,irregular,16914.4145,0.2122,1,0,0,6,-8.1209,-13.3487,12.4337,-8.5076,,-2.5555,0.5826,0,0,0,0,1,0.0,0,,BR-127,gold,0
C10696,Aadhya Jani,2026-05-01,40,21,vendor,irregular,16914.4145,0.2122,1,0,0,13,-10.2615,-11.8892,-39.9166,-9.4267,,71.4693,0.556,0,1,0,0,1,0.0,0,,BR-127,gold,0
C10696,Aadhya Jani,2026-06-01,40,21,vendor,irregular,16914.4145,0.2122,1,0,0,0,1.1829,-1.4077,27.5822,7.5302,,1.3984,0.527,0,0,0,0,0,0.0,0,,BR-127,gold,0
C10697,Farhan Sengupta,2026-01-01,61,76,farmer,seasonal,63246.644,-0.3689,1,0,0,7,-18.2081,-7.9886,-23.43,-14.4588,,37.5083,0.6336,0,0,0,0,0,0.0,0,,BR-116,gold,0
C10697,Farhan Sengupta,2026-02-01,61,76,farmer,seasonal,63246.644,-0.3689,1,0,0,6,4.4061,7.7193,-0.3009,8.0126,,21.8953,0.5393,0,0,0,0,1,0.0,0,,BR-116,gold,0
C10697,Farhan Sengupta,2026-03-01,61,76,farmer,seasonal,63246.644,-0.3689,1,0,0,1,17.969,7.8134,38.1845,12.4889,,-13.3949,0.3927,0,0,0,0,1,0.0,0,,BR-116,gold,0
C10697,Farhan Sengupta,2026-04-01,61,76,farmer,seasonal,63246.644,-0.3689,1,0,0,0,37.1336,35.3501,42.8408,43.1651,,-37.5768,0.3539,0,0,1,1,0,30.1205,0,ATM receipt shows balance different from passbook. Please clarify.,BR-116,gold,0
C10697,Farhan Sengupta,2026-05-01,61,76,farmer,seasonal,63246.644,-0.3689,1,0,0,1,12.8283,23.003,41.0861,27.0403,,-23.4959,0.5222,1,0,1,0,0,1.9672,0,Naya card mila but PIN ka letter nahi aaya. Kya karein batayiye.,BR-116,gold,0
C10697,Farhan Sengupta,2026-06-01,61,76,farmer,seasonal,63246.644,-0.3689,1,0,0,0,31.179,31.9467,54.072,33.6287,,-77.4536,0.396,0,0,0,0,1,0.0,0,,BR-116,gold,0
C10698,George Wason,2026-01-01,68,160,pension,regular,9094.271,-1.474,1,0,0,4,2.5082,-2.7448,42.3464,-12.6777,0.0,-8.4809,0.5035,0,0,0,0,0,0.0,0,,BR-127,blue,0
C10698,George Wason,2026-02-01,68,160,pension,regular,9094.271,-1.474,1,0,0,6,16.7928,0.2516,5.6187,22.4979,0.0,15.9672,0.4903,0,0,0,0,0,0.0,0,,BR-127,blue,0
C10698,George Wason,2026-03-01,68,160,pension,regular,9094.271,-1.474,1,0,0,14,-5.2897,11.9508,27.1863,-0.5356,4.0,6.7552,0.5352,1,0,0,0,0,0.0,0,,BR-127,blue,0
C10698,George Wason,2026-04-01,68,160,pension,regular,9094.271,-1.474,1,0,0,11,-3.7966,-16.2522,-27.445,-4.8012,4.0,4.3185,0.5641,0,0,0,0,0,0.0,0,,BR-127,blue,0
C10698,George Wason,2026-05-01,68,160,pension,regular,9094.271,-1.474,1,0,0,6,-0.4422,-3.5663,13.1275,-9.5154,2.0,4.3882,0.5609,0,0,0,0,0,0.0,0,,BR-127,blue,0
C10698,George Wason,2026-06-01,68,160,pension,regular,9094.271,-1.474,1,0,0,11,-23.1935,-23.5607,-32.8815,-26.1055,4.0,20.5116,0.5961,0,0,0,0,0,0.0,0,,BR-127,blue,0
C10699,Charan Loyal,2026-01-01,34,148,farmer,seasonal,21295.509,0.4887,4,1,1,10,-14.7814,2.0664,-20.1649,16.861,,7.8864,0.6859,0,1,0,0,0,0.0,0,,BR-108,green,0
C10699,Charan Loyal,2026-02-01,34,148,farmer,seasonal,21295.509,0.4887,4,1,1,11,-15.7509,-2.1157,-24.4897,5.0089,,30.5246,0.6883,0,0,0,0,1,0.0,0,,BR-108,green,0
C10699,Charan Loyal,2026-03-01,34,148,farmer,seasonal,21295.509,0.4887,4,1,1,8,1.7899,-8.015,-7.3612,3.842,,18.5463,0.7031,0,0,0,0,0,0.0,0,,BR-108,green,0
C10699,Charan Loyal,2026-04-01,34,148,farmer,seasonal,21295.509,0.4887,4,1,1,8,17.4451,8.4732,-8.1371,-8.0834,,-11.2476,0.7688,0,0,0,0,0,0.0,0,,BR-108,green,0
C10699,Charan Loyal,2026-05-01,34,148,farmer,seasonal,21295.509,0.4887,4,1,1,0,18.0225,29.5237,35.2389,36.3722,,17.0492,0.6057,0,0,0,0,1,0.0,0,,BR-108,green,0
C10699,Charan Loyal,2026-06-01,34,148,farmer,seasonal,21295.509,0.4887,4,1,1,2,10.3882,20.6325,25.958,-3.1001,,0.758,0.6622,0,0,2,0,2,26.2657,0,Loan insurance claim rejected and yet premium keeps getting deducted.,BR-108,green,0
C10700,Balveer Bora,2026-01-01,45,18,business,irregular,138692.0532,-0.7932,1,0,0,8,-5.3355,-14.1996,-41.7154,-8.6135,,-14.9882,0.7597,0,1,0,0,0,0.0,0,,BR-130,silver,0
